,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
55,2014-12-09,NYK,@,NOP,L 93-104,240,37,78,.474,28,59,.475,9,19,.474,10,13,.769,93,40,80,.500,36,65,.554,4,15,.267,20,26,.769,104
56,2014-12-07,NYK,,POR,L 99-103,240,41,79,.519,36,60,.600,5,19,.263,12,14,.857,99,36,85,.424,26,57,.456,10,28,.357,21,29,.724,103
57,2014-12-05,NYK,@,CHO,L 102-103,240,37,79,.468,27,57,.474,10,22,.455,18,22,.818,102,42,88,.477,38,70,.543,4,18,.222,15,18,.833,103
58,2014-12-04,NYK,,CLE,L 87-90,240,37,88,.420,29,62,.468,8,26,.308,5,6,.833,87,32,70,.457,27,52,.519,5,18,.278,21,26,.808,90
59,2014-12-02,NYK,,BRK,L 93-98,240,35,81,.432,24,53,.453,11,28,.393,12,14,.857,93,39,89,.438,33,72,.458,6,17,.353,14,20,.700,98
60,2014-11-30,NYK,,MIA,L 79-86,240,31,88,.352,28,64,.438,3,24,.125,14,20,.700,79,30,72,.417,23,49,.469,7,23,.304,19,31,.613,86
61,2014-11-28,NYK,@,OKC,L 78-105,240,29,75,.387,27,56,.482,2,19,.105,18,24,.750,78,38,86,.442,28,62,.452,10,24,.417,19,23,.826,105
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2014-11-26,NYK,@,DAL,L 102-109 (OT),265,39,92,.424,25,64,.391,14,28,.500,10,16,.625,102,38,95,.400,34,64,.531,4,31,.129,29,38,.763,109
64,2014-11-24,NYK,@,HOU,L 86-91,240,35,76,.461,29,54,.537,6,22,.273,10,15,.667,86,32,76,.421,18,40,.450,14,36,.389,13,19,.684,91
65,2014-11-22,NYK,,PHI,W 91-83,240,33,66,.500,27,49,.551,6,17,.353,19,21,.905,91,30,75,.400,22,49,.449,8,26,.308,15,25,.600,83
66,2014-11-19,NYK,@,MIN,L 99-115,240,34,69,.493,25,53,.472,9,16,.563,22,28,.786,99,44,89,.494,33,67,.493,11,22,.500,16,22,.727,115
67,2014-11-18,NYK,@,MIL,L 113-117,240,44,80,.550,33,55,.600,11,25,.440,14,19,.737,113,43,78,.551,34,61,.557,9,17,.529,22,27,.815,117
68,2014-11-16,NYK,,DEN,W 109-93,240,41,76,.539,35,62,.565,6,14,.429,21,27,.778,109,32,82,.390,19,48,.396,13,34,.382,16,26,.615,93
69,2014-11-14,NYK,,UTA,L 100-102,240,39,82,.476,34,74,.459,5,8,.625,17,20,.850,100,36,70,.514,26,48,.542,10,22,.455,20,25,.800,102
70,2014-11-12,NYK,,ORL,L 95-97,240,37,86,.430,29,63,.460,8,23,.348,13,14,.929,95,33,70,.471,27,58,.466,6,12,.500,25,32,.781,97
71,2014-11-10,NYK,,ATL,L 85-91,240,36,83,.434,30,57,.526,6,26,.231,7,12,.583,85,27,71,.380,17,44,.386,10,27,.370,27,28,.964,91
72,2014-11-08,NYK,@,ATL,L 96-103,240,40,84,.476,32,63,.508,8,21,.381,8,11,.727,96,33,81,.407,24,59,.407,9,22,.409,28,36,.778,103
73,2014-11-07,NYK,@,BRK,L 99-110,240,37,90,.411,29,71,.408,8,19,.421,17,21,.810,99,38,74,.514,24,50,.480,14,24,.583,20,26,.769,110
74,2014-11-05,NYK,@,DET,L 95-98,240,39,90,.433,30,70,.429,9,20,.450,8,10,.800,95,32,87,.368,21,64,.328,11,23,.478,23,33,.697,98
75,2014-11-04,NYK,,WAS,L 83-98,240,30,81,.370,22,66,.333,8,15,.533,15,19,.789,83,39,80,.488,31,62,.500,8,18,.444,12,19,.632,98
76,2014-11-02,NYK,,CHO,W 96-93,240,39,78,.500,31,62,.500,8,16,.500,10,17,.588,96,33,70,.471,27,55,.491,6,15,.400,21,29,.724,93
77,2014-10-30,NYK,@,CLE,W 95-90,240,37,69,.536,31,57,.544,6,12,.500,15,18,.833,95,32,70,.457,23,46,.500,9,24,.375,17,20,.850,90
78,2014-10-29,NYK,,CHI,L 80-104,240,31,85,.365,28,68,.412,3,17,.176,15,17,.882,80,36,71,.507,29,47,.617,7,24,.292,25,30,.833,104
79,2014-04-16,NYK,,TOR,W 95-92,240,37,81,.457,29,64,.453,8,17,.471,13,19,.684,95,36,80,.450,27,51,.529,9,29,.310,11,18,.611,92
80,2014-04-15,NYK,@,BRK,W 109-98,240,32,67,.478,21,46,.457,11,21,.524,34,40,.850,109,33,75,.440,23,50,.460,10,25,.400,22,31,.710,98
81,2014-04-13,NYK,,CHI,W 100-89,240,37,81,.457,28,56,.500,9,25,.360,17,21,.810,100,29,74,.392,23,52,.442,6,22,.273,25,32,.781,89
82,2014-04-11,NYK,@,TOR,W 108-100,240,35,73,.479,29,49,.592,6,24,.250,32,36,.889,108,30,76,.395,15,43,.349,15,33,.455,25,31,.806,100
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2014-04-06,NYK,@,MIA,L 91-102,240,33,88,.375,18,46,.391,15,42,.357,10,13,.769,91,34,61,.557,22,34,.647,12,27,.444,22,30,.733,102
85,2014-04-04,NYK,,WAS,L 89-90,240,34,76,.447,20,45,.444,14,31,.452,7,8,.875,89,38,78,.487,33,59,.559,5,19,.263,9,15,.600,90
86,2014-04-02,NYK,,BRK,W 110-81,240,42,70,.600,31,45,.689,11,25,.440,15,20,.750,110,26,65,.400,18,39,.462,8,26,.308,21,28,.750,81
87,2014-03-31,NYK,@,UTA,W 92-83,240,33,70,.471,24,41,.585,9,29,.310,17,24,.708,92,33,85,.388,25,61,.410,8,24,.333,9,15,.600,83
88,2014-03-30,NYK,@,GSW,W 89-84,240,32,80,.400,23,55,.418,9,25,.360,16,18,.889,89,28,79,.354,18,48,.375,10,31,.323,18,22,.818,84
89,2014-03-28,NYK,@,PHO,L 88-112,240,35,87,.402,27,62,.435,8,25,.320,10,16,.625,88,40,88,.455,26,55,.473,14,33,.424,18,23,.783,112
90,2014-03-26,NYK,@,SAC,W 107-99,240,40,73,.548,25,47,.532,15,26,.577,12,13,.923,107,33,69,.478,27,52,.519,6,17,.353,27,35,.771,99
91,2014-03-25,NYK,@,LAL,L 96-127,240,36,74,.486,32,59,.542,4,15,.267,20,27,.741,96,48,83,.578,30,55,.545,18,28,.643,13,15,.867,127
92,2014-03-23,NYK,,CLE,L 100-106,240,35,77,.455,23,50,.460,12,27,.444,18,19,.947,100,42,69,.609,33,51,.647,9,18,.500,13,17,.765,106
93,2014-03-21,NYK,@,PHI,W 93-92,240,34,82,.415,27,53,.509,7,29,.241,18,25,.720,93,34,91,.374,24,50,.480,10,41,.244,14,21,.667,92
94,2014-03-19,NYK,,IND,W 92-86,240,32,82,.390,28,65,.431,4,17,.235,24,29,.828,92,31,73,.425,26,50,.520,5,23,.217,19,27,.704,86
95,2014-03-15,NYK,,MIL,W 115-94,240,42,76,.553,34,56,.607,8,20,.400,23,28,.821,115,35,81,.432,31,71,.437,4,10,.400,20,27,.741,94
96,2014-03-12,NYK,@,BOS,W 116-92,240,42,80,.525,31,61,.508,11,19,.579,21,24,.875,116,34,81,.420,26,62,.419,8,19,.421,16,23,.696,92
97,2014-03-10,NYK,,PHI,W 123-110,240,44,81,.543,31,49,.633,13,32,.406,22,34,.647,123,43,84,.512,37,64,.578,6,20,.300,18,25,.720,110
98,2014-03-08,NYK,@,CLE,W 107-97,240,38,88,.432,24,57,.421,14,31,.452,17,23,.739,107,36,87,.414,27,64,.422,9,23,.391,16,18,.889,97
99,2014-03-07,NYK,,UTA,W 108-81,240,42,85,.494,30,54,.556,12,31,.387,12,18,.667,108,30,73,.411,24,46,.522,6,27,.222,15,20,.750,81
100,2014-03-05,NYK,@,MIN,W 118-106,240,47,90,.522,36,63,.571,11,27,.407,13,19,.684,118,39,90,.433,32,64,.500,7,26,.269,21,24,.875,106
101,2014-03-03,NYK,@,DET,L 85-96,240,32,83,.386,22,55,.400,10,28,.357,11,14,.786,85,35,83,.422,31,71,.437,4,12,.333,22,30,.733,96
102,2014-03-02,NYK,@,CHI,L 90-109,240,35,79,.443,30,61,.492,5,18,.278,15,18,.833,90,39,84,.464,31,62,.500,8,22,.364,23,33,.697,109
103,2014-02-28,NYK,,GSW,L 103-126,240,36,95,.379,26,70,.371,10,25,.400,21,23,.913,103,44,92,.478,30,57,.526,14,35,.400,24,31,.774,126
0,2014-02-27,NYK,@,MIA,L 82-108,240,31,83,.373,27,60,.450,4,23,.174,16,22,.727,82,45,74,.608,39,59,.661,6,15,.400,12,18,.667,108
1,2014-02-24,NYK,,DAL,L 108-110,240,40,76,.526,26,43,.605,14,33,.424,14,16,.875,108,41,86,.477,26,50,.520,15,36,.417,13,16,.813,110
2,2014-02-22,NYK,@,ATL,L 98-107,240,39,89,.438,29,61,.475,10,28,.357,10,16,.625,98,32,74,.432,16,43,.372,16,31,.516,27,33,.818,107
3,2014-02-21,NYK,@,ORL,L 121-129 (2OT),290,45,95,.474,30,61,.492,15,34,.441,16,23,.696,121,49,99,.495,40,83,.482,9,16,.563,22,26,.846,129
4,2014-02-19,NYK,@,NOP,W 98-91,240,37,83,.446,27,62,.435,10,21,.476,14,20,.700,98,35,75,.467,28,54,.519,7,21,.333,14,21,.667,91
5,2014-02-18,NYK,@,MEM,L 93-98,240,35,85,.412,29,58,.500,6,27,.222,17,20,.850,93,37,75,.493,31,63,.492,6,12,.500,18,24,.750,98
6,2014-02-12,NYK,,SAC,L 101-106 (OT),265,41,90,.456,32,66,.485,9,24,.375,10,14,.714,101,40,85,.471,30,62,.484,10,23,.435,16,19,.842,106
7,2014-02-09,NYK,@,OKC,L 100-112,240,38,86,.442,29,62,.468,9,24,.375,15,20,.750,100,40,73,.548,28,46,.609,12,27,.444,20,27,.741,112
8,2014-02-07,NYK,,DEN,W 117-90,240,48,85,.565,37,57,.649,11,28,.393,10,14,.714,117,32,76,.421,25,50,.500,7,26,.269,19,26,.731,90
9,2014-02-05,NYK,,POR,L 90-94,240,36,90,.400,32,69,.464,4,21,.190,14,20,.700,90,30,79,.380,22,58,.379,8,21,.381,26,33,.788,94
10,2014-02-03,NYK,@,MIL,L 98-101,240,34,78,.436,19,44,.432,15,34,.441,15,24,.625,98,36,81,.444,25,63,.397,11,18,.611,18,21,.857,101
11,2014-02-01,NYK,,MIA,L 91-106,240,33,67,.493,22,41,.537,11,26,.423,14,23,.609,91,41,76,.539,33,53,.623,8,23,.348,16,24,.667,106
12,2014-01-30,NYK,,CLE,W 117-86,240,43,76,.566,31,50,.620,12,26,.462,19,28,.679,117,31,87,.356,23,64,.359,8,23,.348,16,22,.727,86
13,2014-01-28,NYK,,BOS,W 114-88,240,44,82,.537,34,62,.548,10,20,.500,16,23,.696,114,32,82,.390,26,60,.433,6,22,.273,18,24,.750,88
14,2014-01-26,NYK,,LAL,W 110-103,240,43,90,.478,32,64,.500,11,26,.423,13,18,.722,110,39,75,.520,28,52,.538,11,23,.478,14,18,.778,103
15,2014-01-24,NYK,,CHA,W 125-96,240,50,90,.556,36,63,.571,14,27,.519,11,11,1.000,125,37,76,.487,27,52,.519,10,24,.417,12,14,.857,96
16,2014-01-22,NYK,,PHI,L 106-110,240,37,82,.451,22,49,.449,15,33,.455,17,24,.708,106,42,88,.477,33,74,.446,9,14,.643,17,24,.708,110
17,2014-01-20,NYK,,BRK,L 80-103,240,24,71,.338,16,46,.348,8,25,.320,24,37,.649,80,37,75,.493,23,37,.622,14,38,.368,15,20,.750,103
18,2014-01-17,NYK,,LAC,L 95-109,240,29,83,.349,22,60,.367,7,23,.304,30,36,.833,95,33,78,.423,25,48,.521,8,30,.267,35,42,.833,109
19,2014-01-16,NYK,@,IND,L 89-117,240,34,85,.400,30,66,.455,4,19,.211,17,22,.773,89,43,86,.500,33,63,.524,10,23,.435,21,23,.913,117
20,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,2014-01-14,NYK,@,CHA,L 98-108,240,39,81,.481,33,64,.516,6,17,.353,14,18,.778,98,38,75,.507,32,61,.525,6,14,.429,26,33,.788,108
22,2014-01-13,NYK,,PHO,W 98-96 (OT),265,35,81,.432,28,61,.459,7,20,.350,21,27,.778,98,33,93,.355,26,63,.413,7,30,.233,23,28,.821,96
23,2014-01-11,NYK,@,PHI,W 102-92,240,39,82,.476,33,64,.516,6,18,.333,18,23,.783,102,36,78,.462,31,59,.525,5,19,.263,15,21,.714,92
24,2014-01-09,NYK,,MIA,W 102-92,240,44,82,.537,35,58,.603,9,24,.375,5,10,.500,102,37,68,.544,30,47,.638,7,21,.333,11,21,.524,92
25,2014-01-07,NYK,,DET,W 89-85,240,33,81,.407,24,55,.436,9,26,.346,14,20,.700,89,32,86,.372,29,67,.433,3,19,.158,18,23,.783,85
26,2014-01-05,NYK,@,DAL,W 92-80,240,37,76,.487,32,63,.508,5,13,.385,13,16,.813,92,32,78,.410,26,52,.500,6,26,.231,10,18,.556,80
27,2014-01-03,NYK,@,HOU,L 100-102,240,37,89,.416,28,65,.431,9,24,.375,17,24,.708,100,34,74,.459,24,48,.500,10,26,.385,24,28,.857,102
28,2014-01-02,NYK,@,SAS,W 105-101,240,39,76,.513,30,59,.508,9,17,.529,18,20,.900,105,37,77,.481,23,45,.511,14,32,.438,13,19,.684,101
29,2013-12-28,NYK,@,TOR,L 100-115,240,39,80,.488,32,59,.542,7,21,.333,15,20,.750,100,36,80,.450,21,48,.438,15,32,.469,28,34,.824,115
30,2013-12-27,NYK,,TOR,L 83-95,240,30,79,.380,20,60,.333,10,19,.526,13,21,.619,83,31,73,.425,21,45,.467,10,28,.357,23,33,.697,95
31,2013-12-25,NYK,,OKC,L 94-123,240,38,90,.422,32,67,.478,6,23,.261,12,19,.632,94,45,84,.536,32,60,.533,13,24,.542,20,26,.769,123
32,2013-12-23,NYK,@,ORL,W 103-98,240,39,86,.453,29,65,.446,10,21,.476,15,19,.789,103,37,89,.416,29,64,.453,8,25,.320,16,22,.727,98
33,2013-12-21,NYK,,MEM,L 87-95,240,33,79,.418,27,57,.474,6,22,.273,15,23,.652,87,39,82,.476,38,73,.521,1,9,.111,16,19,.842,95
34,2013-12-18,NYK,@,MIL,W 107-101 (2OT),290,38,101,.376,21,60,.350,17,41,.415,14,19,.737,107,34,82,.415,26,60,.433,8,22,.364,25,35,.714,101
35,2013-12-16,NYK,,WAS,L 101-102,240,33,79,.418,22,49,.449,11,30,.367,24,31,.774,101,39,72,.542,28,54,.519,11,18,.611,13,17,.765,102
36,2013-12-14,NYK,,ATL,W 111-106,240,44,87,.506,36,68,.529,8,19,.421,15,18,.833,111,40,66,.606,25,34,.735,15,32,.469,11,11,1.000,106
37,2013-12-13,NYK,@,BOS,L 86-90,240,32,80,.400,27,59,.458,5,21,.238,17,19,.895,86,33,68,.485,26,47,.553,7,21,.333,17,25,.680,90
38,2013-12-11,NYK,,CHI,W 83-78,240,31,76,.408,26,57,.456,5,19,.263,16,19,.842,83,24,72,.333,18,51,.353,6,21,.286,24,29,.828,78
39,2013-12-10,NYK,@,CLE,L 94-109,240,40,87,.460,30,56,.536,10,31,.323,4,5,.800,94,42,74,.568,33,55,.600,9,19,.474,16,22,.727,109
40,2013-12-08,NYK,,BOS,L 73-114,240,25,73,.342,19,57,.333,6,16,.375,17,23,.739,73,39,72,.542,25,47,.532,14,25,.560,22,27,.815,114
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2013-12-06,NYK,,ORL,W 121-83,240,44,83,.530,27,49,.551,17,34,.500,16,19,.842,121,30,70,.429,20,45,.444,10,25,.400,13,20,.650,83
43,2013-12-05,NYK,@,BRK,W 113-83,240,44,77,.571,28,50,.560,16,27,.593,9,11,.818,113,29,73,.397,25,57,.439,4,16,.250,21,31,.677,83
44,2013-12-01,NYK,,NOP,L 99-103,240,34,76,.447,21,41,.512,13,35,.371,18,21,.857,99,38,77,.494,28,56,.500,10,21,.476,17,23,.739,103
45,2013-11-29,NYK,@,DEN,L 95-97,240,34,83,.410,28,61,.459,6,22,.273,21,25,.840,95,31,71,.437,22,47,.468,9,24,.375,26,34,.765,97
46,2013-11-27,NYK,@,LAC,L 80-93,240,32,83,.386,29,63,.460,3,20,.150,13,15,.867,80,32,74,.432,26,49,.531,6,25,.240,23,31,.742,93
47,2013-11-25,NYK,@,POR,L 91-102,240,38,85,.447,32,70,.457,6,15,.400,9,14,.643,91,37,84,.440,28,59,.475,9,25,.360,19,22,.864,102
48,2013-11-23,NYK,@,WAS,L 89-98,240,36,82,.439,25,53,.472,11,29,.379,6,15,.400,89,37,76,.487,30,57,.526,7,19,.368,17,22,.773,98
49,2013-11-20,NYK,,IND,L 96-103 (OT),265,37,100,.370,29,70,.414,8,30,.267,14,17,.824,96,33,87,.379,24,57,.421,9,30,.300,28,36,.778,103
50,2013-11-19,NYK,@,DET,L 86-92,240,33,76,.434,27,52,.519,6,24,.250,14,18,.778,86,35,70,.500,28,51,.549,7,19,.368,15,21,.714,92
51,2013-11-16,NYK,,ATL,L 90-110,240,34,90,.378,24,60,.400,10,30,.333,12,16,.750,90,44,78,.564,35,56,.625,9,22,.409,13,17,.765,110
52,2013-11-14,NYK,,HOU,L 106-109,240,38,87,.437,30,67,.448,8,20,.400,22,27,.815,106,31,68,.456,22,40,.550,9,28,.321,38,44,.864,109
53,2013-11-13,NYK,@,ATL,W 95-91,240,37,88,.420,25,54,.463,12,34,.353,9,13,.692,95,35,77,.455,30,53,.566,5,24,.208,16,21,.762,91
54,2013-11-10,NYK,,SAS,L 89-120,240,31,82,.378,25,60,.417,6,22,.273,21,29,.724,89,41,76,.539,29,48,.604,12,28,.429,26,30,.867,120
55,2013-11-08,NYK,@,CHA,W 101-91,240,42,90,.467,30,64,.469,12,26,.462,5,9,.556,101,31,76,.408,27,60,.450,4,16,.250,25,30,.833,91
56,2013-11-05,NYK,,CHA,L 97-102,240,35,82,.427,27,54,.500,8,28,.286,19,23,.826,97,30,71,.423,22,50,.440,8,21,.381,34,42,.810,102
57,2013-11-03,NYK,,MIN,L 100-109,240,40,89,.449,31,57,.544,9,32,.281,11,13,.846,100,35,79,.443,25,52,.481,10,27,.370,29,38,.763,109
58,2013-10-31,NYK,@,CHI,L 81-82,240,31,86,.360,22,62,.355,9,24,.375,10,14,.714,81,31,76,.408,28,60,.467,3,16,.188,17,19,.895,82
59,2013-10-30,NYK,,MIL,W 90-83,240,36,71,.507,33,58,.569,3,13,.231,15,17,.882,90,34,74,.459,29,58,.500,5,16,.313,10,12,.833,83
60,2013-04-17,NYK,,ATL,W 98-92,240,39,91,.429,30,67,.448,9,24,.375,11,16,.688,98,37,90,.411,35,69,.507,2,21,.095,16,17,.941,92
61,2013-04-15,NYK,@,CHA,L 95-106,240,34,79,.430,20,42,.476,14,37,.378,13,13,1.000,95,43,74,.581,36,56,.643,7,18,.389,13,14,.929,106
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2013-04-14,NYK,,IND,W 90-80,240,35,82,.427,24,51,.471,11,31,.355,9,11,.818,90,28,65,.431,20,37,.541,8,28,.286,16,26,.615,80
64,2013-04-12,NYK,@,CLE,W 101-91,240,40,79,.506,30,51,.588,10,28,.357,11,17,.647,101,34,79,.430,28,57,.491,6,22,.273,17,24,.708,91
65,2013-04-11,NYK,@,CHI,L 111-118 (OT),265,42,104,.404,32,74,.432,10,30,.333,17,22,.773,111,39,87,.448,29,60,.483,10,27,.370,30,37,.811,118
66,2013-04-09,NYK,,WAS,W 120-99,240,45,80,.563,25,44,.568,20,36,.556,10,14,.714,120,35,77,.455,27,57,.474,8,20,.400,21,30,.700,99
67,2013-04-07,NYK,@,OKC,W 125-120,240,46,93,.495,31,59,.525,15,34,.441,18,24,.750,125,45,78,.577,36,61,.590,9,17,.529,21,25,.840,120
68,2013-04-05,NYK,,MIL,W 101-83,240,41,89,.461,29,53,.547,12,36,.333,7,8,.875,101,29,76,.382,17,46,.370,12,30,.400,13,18,.722,83
69,2013-04-03,NYK,@,ATL,W 95-82,240,40,77,.519,33,55,.600,7,22,.318,8,12,.667,95,32,66,.485,23,40,.575,9,26,.346,9,19,.474,82
70,2013-04-02,NYK,@,MIA,W 102-90,240,37,71,.521,23,44,.523,14,27,.519,14,20,.700,102,30,60,.500,22,40,.550,8,20,.400,22,27,.815,90
71,2013-03-31,NYK,,BOS,W 108-89,240,35,72,.486,21,45,.467,14,27,.519,24,31,.774,108,32,74,.432,25,49,.510,7,25,.280,18,23,.783,89
72,2013-03-29,NYK,,CHA,W 111-102,240,38,77,.494,29,58,.500,9,19,.474,26,30,.867,111,34,73,.466,24,47,.511,10,26,.385,24,31,.774,102
73,2013-03-27,NYK,,MEM,W 108-101,240,38,74,.514,25,43,.581,13,31,.419,19,22,.864,108,33,70,.471,27,49,.551,6,21,.286,29,35,.829,101
74,2013-03-26,NYK,@,BOS,W 100-85,240,39,90,.433,31,62,.500,8,28,.286,14,18,.778,100,31,69,.449,25,49,.510,6,20,.300,17,22,.773,85
75,2013-03-23,NYK,,TOR,W 110-84,240,41,79,.519,34,60,.567,7,19,.368,21,23,.913,110,34,76,.447,30,53,.566,4,23,.174,12,18,.667,84
76,2013-03-22,NYK,@,TOR,W 99-94,240,38,71,.535,28,49,.571,10,22,.455,13,24,.542,99,36,79,.456,25,47,.532,11,32,.344,11,14,.786,94
77,2013-03-20,NYK,,ORL,W 106-94,240,40,76,.526,25,42,.595,15,34,.441,11,16,.688,106,38,79,.481,33,62,.532,5,17,.294,13,18,.722,94
78,2013-03-18,NYK,@,UTA,W 90-83,240,32,69,.464,24,46,.522,8,23,.348,18,25,.720,90,29,76,.382,20,57,.351,9,19,.474,16,24,.667,83
79,2013-03-17,NYK,@,LAC,L 80-93,240,29,81,.358,17,55,.309,12,26,.462,10,14,.714,80,34,75,.453,26,47,.553,8,28,.286,17,31,.548,93
80,2013-03-14,NYK,@,POR,L 90-105,240,36,82,.439,29,57,.509,7,25,.280,11,17,.647,90,40,78,.513,30,50,.600,10,28,.357,15,21,.714,105
81,2013-03-13,NYK,@,DEN,L 94-117,240,34,79,.430,23,51,.451,11,28,.393,15,22,.682,94,41,84,.488,32,63,.508,9,21,.429,26,37,.703,117
82,2013-03-11,NYK,@,GSW,L 63-92,240,20,73,.274,15,46,.326,5,27,.185,18,28,.643,63,32,78,.410,21,58,.362,11,20,.550,17,24,.708,92
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2013-03-09,NYK,,UTA,W 113-84,240,38,75,.507,25,43,.581,13,32,.406,24,30,.800,113,30,78,.385,22,52,.423,8,26,.308,16,21,.762,84
85,2013-03-07,NYK,,OKC,L 94-95,240,35,86,.407,25,55,.455,10,31,.323,14,14,1.000,94,31,70,.443,23,49,.469,8,21,.381,25,29,.862,95
86,2013-03-06,NYK,@,DET,W 87-77,240,31,75,.413,18,40,.450,13,35,.371,12,15,.800,87,32,74,.432,25,54,.463,7,20,.350,6,10,.600,77
87,2013-03-04,NYK,@,CLE,W 102-97,240,36,78,.462,24,48,.500,12,30,.400,18,21,.857,102,37,73,.507,31,53,.585,6,20,.300,17,24,.708,97
88,2013-03-03,NYK,,MIA,L 93-99,240,32,74,.432,24,45,.533,8,29,.276,21,26,.808,93,39,84,.464,31,64,.484,8,20,.400,13,19,.684,99
89,2013-03-01,NYK,@,WAS,W 96-88,240,35,81,.432,27,53,.509,8,28,.286,18,21,.857,96,31,74,.419,24,58,.414,7,16,.438,19,29,.655,88
90,2013-02-27,NYK,,GSW,W 109-105,240,36,87,.414,25,53,.472,11,34,.324,26,33,.788,109,36,72,.500,21,45,.467,15,27,.556,18,21,.857,105
91,2013-02-24,NYK,,PHI,W 99-93,240,32,75,.427,24,42,.571,8,33,.242,27,35,.771,99,36,85,.424,32,72,.444,4,13,.308,17,20,.850,93
92,2013-02-22,NYK,@,TOR,L 98-100,240,35,75,.467,25,47,.532,10,28,.357,18,23,.783,98,35,80,.438,28,62,.452,7,18,.389,23,28,.821,100
93,2013-02-20,NYK,@,IND,L 91-125,240,29,86,.337,24,58,.414,5,28,.179,28,36,.778,91,42,79,.532,31,55,.564,11,24,.458,30,39,.769,125
94,2013-02-13,NYK,,TOR,L 88-92,240,28,79,.354,19,54,.352,9,25,.360,23,32,.719,88,31,73,.425,22,52,.423,9,21,.429,21,24,.875,92
95,2013-02-10,NYK,,LAC,L 88-102,240,33,74,.446,26,51,.510,7,23,.304,15,18,.833,88,41,80,.513,31,52,.596,10,28,.357,10,16,.625,102
96,2013-02-08,NYK,@,MIN,W 100-94,240,38,81,.469,30,55,.545,8,26,.308,16,20,.800,100,37,80,.463,36,67,.537,1,13,.077,19,27,.704,94
97,2013-02-06,NYK,@,WAS,L 96-106,240,34,84,.405,25,56,.446,9,28,.321,19,23,.826,96,42,79,.532,31,59,.525,11,20,.550,11,14,.786,106
98,2013-02-04,NYK,,DET,W 99-85,240,36,79,.456,22,45,.489,14,34,.412,13,16,.813,99,38,90,.422,35,77,.455,3,13,.231,6,12,.500,85
99,2013-02-02,NYK,,SAC,W 120-81,240,47,86,.547,28,43,.651,19,43,.442,7,13,.538,120,32,76,.421,26,55,.473,6,21,.286,11,15,.733,81
100,2013-02-01,NYK,,MIL,W 96-86,240,32,76,.421,19,41,.463,13,35,.371,19,26,.731,96,33,83,.398,25,63,.397,8,20,.400,12,17,.706,86
101,2013-01-30,NYK,,ORL,W 113-97,240,47,82,.573,33,48,.688,14,34,.412,5,8,.625,113,38,77,.494,31,51,.608,7,26,.269,14,16,.875,97
102,2013-01-27,NYK,,ATL,W 106-104,240,39,72,.542,23,45,.511,16,27,.593,12,17,.706,106,39,65,.600,29,42,.690,10,23,.435,16,20,.800,104
103,2013-01-26,NYK,@,PHI,L 80-97,240,28,81,.346,24,54,.444,4,27,.148,20,23,.870,80,38,75,.507,32,56,.571,6,19,.316,15,22,.682,97
0,2013-01-24,NYK,@,BOS,W 89-86,240,32,83,.386,24,55,.436,8,28,.286,17,20,.850,89,31,76,.408,28,58,.483,3,18,.167,21,28,.750,86
1,2013-01-21,NYK,,BRK,L 85-88,240,34,84,.405,28,63,.444,6,21,.286,11,17,.647,85,31,74,.419,19,50,.380,12,24,.500,14,20,.700,88
2,2013-01-17,NYK,@,DET,W 102-87,240,33,72,.458,22,41,.537,11,31,.355,25,31,.806,102,35,79,.443,29,62,.468,6,17,.353,11,22,.500,87
3,2013-01-13,NYK,,NOH,W 100-87,240,35,81,.432,24,51,.471,11,30,.367,19,25,.760,100,33,82,.402,29,59,.492,4,23,.174,17,22,.773,87
