,Date,Tm,H_V,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
70,2014-11-19,BOS,@,PHI,W 101-90,240,41,83,.494,35,63,.556,6,20,.300,13,21,.619,101,34,86,.395,27,65,.415,7,21,.333,15,21,.714,90
71,2014-11-17,BOS,,PHO,L 114-118,240,45,87,.517,41,77,.532,4,10,.400,20,31,.645,114,48,93,.516,39,72,.542,9,21,.429,13,16,.813,118
72,2014-11-14,BOS,,CLE,L 121-122,240,48,88,.545,42,68,.618,6,20,.300,19,23,.826,121,43,85,.506,35,62,.565,8,23,.348,28,37,.757,122
73,2014-11-12,BOS,,OKC,L 94-109,240,37,83,.446,28,50,.560,9,33,.273,11,13,.846,94,40,82,.488,30,58,.517,10,24,.417,19,22,.864,109
74,2014-11-08,BOS,@,CHI,W 106-101,240,42,81,.519,35,62,.565,7,19,.368,15,20,.750,106,42,92,.457,34,74,.459,8,18,.444,9,15,.600,101
75,2014-11-07,BOS,,IND,W 101-98,240,39,85,.459,30,58,.517,9,27,.333,14,16,.875,101,40,88,.455,35,69,.507,5,19,.263,13,13,1.000,98
76,2014-11-05,BOS,,TOR,L 107-110,240,40,78,.513,30,52,.577,10,26,.385,17,18,.944,107,42,87,.483,35,71,.493,7,16,.438,19,23,.826,110
77,2014-11-03,BOS,@,DAL,L 113-118,240,45,102,.441,34,71,.479,11,31,.355,12,16,.750,113,44,82,.537,30,57,.526,14,25,.560,16,20,.800,118
78,2014-11-01,BOS,@,HOU,L 90-104,240,37,98,.378,36,73,.493,1,25,.040,15,18,.833,90,32,76,.421,20,42,.476,12,34,.353,28,40,.700,104
79,2014-10-29,BOS,,BRK,W 121-105,240,49,88,.557,41,66,.621,8,22,.364,15,23,.652,121,39,80,.488,32,61,.525,7,19,.368,20,26,.769,105
80,2014-04-16,BOS,,WAS,L 102-118,240,39,84,.464,32,54,.593,7,30,.233,17,23,.739,102,50,88,.568,44,70,.629,6,18,.333,12,17,.706,118
81,2014-04-14,BOS,@,PHI,L 108-113,240,40,86,.465,31,62,.500,9,24,.375,19,26,.731,108,43,79,.544,40,67,.597,3,12,.250,24,38,.632,113
82,2014-04-12,BOS,@,CLE,W 111-99,240,42,90,.467,30,60,.500,12,30,.400,15,18,.833,111,37,90,.411,32,72,.444,5,18,.278,20,30,.667,99
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2014-04-11,BOS,,CHA,W 106-103,240,41,79,.519,30,56,.536,11,23,.478,13,13,1.000,106,44,87,.506,37,69,.536,7,18,.389,8,12,.667,103
85,2014-04-09,BOS,@,ATL,L 97-105,240,37,84,.440,25,58,.431,12,26,.462,11,14,.786,97,40,76,.526,31,53,.585,9,23,.391,16,22,.727,105
86,2014-04-05,BOS,@,DET,L 111-115,240,42,88,.477,28,57,.491,14,31,.452,13,16,.813,111,38,79,.481,29,56,.518,9,23,.391,30,36,.833,115
87,2014-04-04,BOS,,PHI,L 102-111,240,38,87,.437,29,54,.537,9,33,.273,17,21,.810,102,39,77,.506,33,58,.569,6,19,.316,27,37,.730,111
88,2014-04-02,BOS,@,WAS,L 92-118,240,32,81,.395,29,57,.509,3,24,.125,25,30,.833,92,45,72,.625,35,53,.660,10,19,.526,18,21,.857,118
89,2014-03-31,BOS,@,CHI,L 80-94,240,31,77,.403,24,52,.462,7,25,.280,11,15,.733,80,38,80,.475,35,64,.547,3,16,.188,15,16,.938,94
90,2014-03-30,BOS,,CHI,L 102-107,240,40,87,.460,30,58,.517,10,29,.345,12,16,.750,102,37,70,.529,29,54,.537,8,16,.500,25,31,.806,107
91,2014-03-28,BOS,@,TOR,L 103-105,240,40,76,.526,34,58,.586,6,18,.333,17,20,.850,103,40,86,.465,35,66,.530,5,20,.250,20,22,.909,105
92,2014-03-26,BOS,,TOR,L 90-99,240,32,79,.405,23,57,.404,9,22,.409,17,22,.773,90,36,80,.450,25,57,.439,11,23,.478,16,18,.889,99
93,2014-03-21,BOS,@,BRK,L 98-114,240,35,83,.422,26,56,.464,9,27,.333,19,23,.826,98,44,78,.564,35,61,.574,9,17,.529,17,24,.708,114
94,2014-03-19,BOS,,MIA,W 101-96,240,39,77,.506,26,49,.531,13,28,.464,10,12,.833,101,40,81,.494,36,64,.563,4,17,.235,12,15,.800,96
95,2014-03-17,BOS,@,DAL,L 89-94,240,34,93,.366,25,71,.352,9,22,.409,12,14,.857,89,33,78,.423,24,51,.471,9,27,.333,19,21,.905,94
96,2014-03-16,BOS,@,NOP,L 120-121 (OT),265,45,97,.464,33,71,.465,12,26,.462,18,23,.783,120,47,94,.500,44,79,.557,3,15,.200,24,28,.857,121
97,2014-03-14,BOS,,PHO,L 80-87,240,29,94,.309,26,73,.356,3,21,.143,19,21,.905,80,34,80,.425,29,54,.537,5,26,.192,14,20,.700,87
98,2014-03-12,BOS,,NYK,L 92-116,240,34,81,.420,26,62,.419,8,19,.421,16,23,.696,92,42,80,.525,31,61,.508,11,19,.579,21,24,.875,116
99,2014-03-11,BOS,@,IND,L 83-94,240,32,91,.352,29,72,.403,3,19,.158,16,19,.842,83,40,73,.548,36,57,.632,4,16,.250,10,13,.769,94
100,2014-03-09,BOS,,DET,W 118-111,240,47,97,.485,37,66,.561,10,31,.323,14,21,.667,118,40,86,.465,36,71,.507,4,15,.267,27,39,.692,111
101,2014-03-07,BOS,,BRK,W 91-84,240,31,70,.443,23,49,.469,8,21,.381,21,26,.808,91,29,80,.363,25,50,.500,4,30,.133,22,26,.846,84
102,2014-03-05,BOS,,GSW,L 88-108,240,30,76,.395,23,50,.460,7,26,.269,21,26,.808,88,46,98,.469,41,70,.586,5,28,.179,11,12,.917,108
103,2014-03-01,BOS,,IND,L 97-102,240,38,89,.427,31,68,.456,7,21,.333,14,17,.824,97,39,77,.506,34,64,.531,5,13,.385,19,23,.826,102
0,2014-02-26,BOS,,ATL,W 115-104,240,43,90,.478,35,68,.515,8,22,.364,21,23,.913,115,38,76,.500,29,57,.509,9,19,.474,19,24,.792,104
1,2014-02-24,BOS,@,UTA,L 98-110,240,37,84,.440,33,69,.478,4,15,.267,20,21,.952,98,44,80,.550,38,63,.603,6,17,.353,16,21,.762,110
2,2014-02-22,BOS,@,SAC,L 98-105,240,34,87,.391,28,66,.424,6,21,.286,24,36,.667,98,38,73,.521,33,64,.516,5,9,.556,24,28,.857,105
3,2014-02-21,BOS,@,LAL,L 92-101,240,38,97,.392,34,75,.453,4,22,.182,12,17,.706,92,40,83,.482,33,61,.541,7,22,.318,14,19,.737,101
4,2014-02-19,BOS,@,PHO,L 94-100,240,34,87,.391,29,70,.414,5,17,.294,21,28,.750,94,36,82,.439,25,54,.463,11,28,.393,17,26,.654,100
5,2014-02-12,BOS,,SAS,L 92-104,240,37,80,.463,31,63,.492,6,17,.353,12,17,.706,92,41,82,.500,32,63,.508,9,19,.474,13,14,.929,104
6,2014-02-10,BOS,@,MIL,W 102-86,240,42,88,.477,35,68,.515,7,20,.350,11,14,.786,102,31,72,.431,25,56,.446,6,16,.375,18,25,.720,86
7,2014-02-09,BOS,,DAL,L 91-102,240,33,92,.359,22,65,.338,11,27,.407,14,15,.933,91,37,82,.451,27,59,.458,10,23,.435,18,20,.900,102
8,2014-02-07,BOS,,SAC,W 99-89,240,40,88,.455,31,66,.470,9,22,.409,10,15,.667,99,31,87,.356,26,72,.361,5,15,.333,22,24,.917,89
9,2014-02-05,BOS,@,PHI,W 114-108,240,41,84,.488,33,65,.508,8,19,.421,24,33,.727,114,42,94,.447,35,73,.479,7,21,.333,17,20,.850,108
10,2014-02-02,BOS,,ORL,W 96-89,240,41,82,.500,37,68,.544,4,14,.286,10,12,.833,96,33,80,.413,28,66,.424,5,14,.357,18,22,.818,89
11,2014-01-29,BOS,,PHI,L 94-95,240,32,87,.368,25,68,.368,7,19,.368,23,30,.767,94,37,86,.430,30,65,.462,7,21,.333,14,25,.560,95
12,2014-01-28,BOS,@,NYK,L 88-114,240,32,82,.390,26,60,.433,6,22,.273,18,24,.750,88,44,82,.537,34,62,.548,10,20,.500,16,23,.696,114
13,2014-01-26,BOS,,BRK,L 79-85,240,28,75,.373,21,49,.429,7,26,.269,16,19,.842,79,33,84,.393,27,59,.458,6,25,.240,13,18,.722,85
14,2014-01-24,BOS,,OKC,L 83-101,240,32,75,.427,27,48,.563,5,27,.185,14,19,.737,83,43,80,.538,38,67,.567,5,13,.385,10,13,.769,101
15,2014-01-22,BOS,@,WAS,W 113-111 (OT),265,41,89,.461,26,55,.473,15,34,.441,16,23,.696,113,42,94,.447,35,72,.486,7,22,.318,20,27,.741,111
16,2014-01-21,BOS,@,MIA,L 86-93,240,33,84,.393,28,57,.491,5,27,.185,15,18,.833,86,38,74,.514,33,54,.611,5,20,.250,12,16,.750,93
17,2014-01-19,BOS,@,ORL,L 91-93,240,33,90,.367,30,77,.390,3,13,.231,22,24,.917,91,30,71,.423,26,56,.464,4,15,.267,29,36,.806,93
18,2014-01-17,BOS,,LAL,L 104-107,240,44,99,.444,37,76,.487,7,23,.304,9,11,.818,104,37,74,.500,25,54,.463,12,20,.600,21,28,.750,107
19,2014-01-15,BOS,,TOR,W 88-83,240,29,84,.345,25,67,.373,4,17,.235,26,36,.722,88,30,78,.385,19,54,.352,11,24,.458,12,25,.480,83
20,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
21,2014-01-13,BOS,,HOU,L 92-104,240,38,101,.376,35,84,.417,3,17,.176,13,14,.929,92,37,79,.468,29,60,.483,8,19,.421,22,34,.647,104
22,2014-01-11,BOS,@,POR,L 104-112,240,44,95,.463,40,81,.494,4,14,.286,12,17,.706,104,40,93,.430,30,72,.417,10,21,.476,22,26,.846,112
23,2014-01-10,BOS,@,GSW,L 97-99,240,38,85,.447,31,66,.470,7,19,.368,14,16,.875,97,38,92,.413,30,66,.455,8,26,.308,15,21,.714,99
24,2014-01-08,BOS,@,LAC,L 105-111,240,39,83,.470,34,66,.515,5,17,.294,22,30,.733,105,36,79,.456,25,49,.510,11,30,.367,28,39,.718,111
25,2014-01-07,BOS,@,DEN,L 98-129,240,35,91,.385,31,73,.425,4,18,.222,24,32,.750,98,43,83,.518,29,52,.558,14,31,.452,29,38,.763,129
26,2014-01-05,BOS,@,OKC,L 96-119,240,35,80,.438,24,57,.421,11,23,.478,15,24,.625,96,43,83,.518,34,64,.531,9,19,.474,24,31,.774,119
27,2014-01-03,BOS,,NOP,L 92-95,240,31,89,.348,24,60,.400,7,29,.241,23,28,.821,92,38,77,.494,36,71,.507,2,6,.333,17,22,.773,95
28,2014-01-02,BOS,@,CHI,L 82-94,240,32,81,.395,30,69,.435,2,12,.167,16,23,.696,82,35,84,.417,33,69,.478,2,15,.133,22,28,.786,94
29,2013-12-31,BOS,,ATL,L 91-92,240,35,84,.417,30,64,.469,5,20,.250,16,17,.941,91,33,91,.363,28,62,.452,5,29,.172,21,25,.840,92
30,2013-12-28,BOS,,CLE,W 103-100,240,38,83,.458,29,58,.500,9,25,.360,18,25,.720,103,37,79,.468,28,61,.459,9,18,.500,17,24,.708,100
31,2013-12-22,BOS,@,IND,L 79-106,240,32,84,.381,26,70,.371,6,14,.429,9,13,.692,79,41,83,.494,32,64,.500,9,19,.474,15,22,.682,106
32,2013-12-21,BOS,,WAS,L 99-106,240,42,87,.483,38,67,.567,4,20,.200,11,18,.611,99,41,87,.471,33,66,.500,8,21,.381,16,22,.727,106
33,2013-12-18,BOS,,DET,L 106-107,240,40,81,.494,34,63,.540,6,18,.333,20,22,.909,106,41,88,.466,31,61,.508,10,27,.370,15,20,.750,107
34,2013-12-16,BOS,,MIN,W 101-97,240,38,86,.442,31,65,.477,7,21,.333,18,23,.783,101,37,98,.378,29,69,.420,8,29,.276,15,26,.577,97
35,2013-12-13,BOS,,NYK,W 90-86,240,33,68,.485,26,47,.553,7,21,.333,17,25,.680,90,32,80,.400,27,59,.458,5,21,.238,17,19,.895,86
36,2013-12-11,BOS,,LAC,L 88-96,240,33,80,.413,27,63,.429,6,17,.353,16,19,.842,88,34,76,.447,28,59,.475,6,17,.353,22,34,.647,96
37,2013-12-10,BOS,@,BRK,L 96-104,240,35,80,.438,24,58,.414,11,22,.500,15,21,.714,96,39,70,.557,36,58,.621,3,12,.250,23,28,.821,104
38,2013-12-08,BOS,@,NYK,W 114-73,240,39,72,.542,25,47,.532,14,25,.560,22,27,.815,114,25,73,.342,19,57,.333,6,16,.375,17,23,.739,73
39,2013-12-06,BOS,,DEN,W 106-98,240,43,83,.518,37,63,.587,6,20,.300,14,18,.778,106,34,77,.442,28,60,.467,6,17,.353,24,29,.828,98
40,2013-12-03,BOS,,MIL,W 108-100,240,38,77,.494,27,53,.509,11,24,.458,21,27,.778,108,37,78,.474,29,60,.483,8,18,.444,18,21,.857,100
41,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
42,2013-11-30,BOS,@,MIL,L 85-92,240,35,84,.417,31,65,.477,4,19,.211,11,15,.733,85,36,78,.462,28,61,.459,8,17,.471,12,20,.600,92
43,2013-11-29,BOS,,CLE,W 103-86,240,38,76,.500,27,53,.509,11,23,.478,16,26,.615,103,32,86,.372,28,68,.412,4,18,.222,18,27,.667,86
44,2013-11-27,BOS,,MEM,L 93-100,240,38,89,.427,31,69,.449,7,20,.350,10,13,.769,93,36,80,.450,33,71,.465,3,9,.333,25,31,.806,100
45,2013-11-25,BOS,@,CHA,W 96-86,240,35,80,.438,26,60,.433,9,20,.450,17,21,.810,96,33,74,.446,30,65,.462,3,9,.333,17,20,.850,86
46,2013-11-23,BOS,@,ATL,W 94-87,240,33,72,.458,29,56,.518,4,16,.250,24,31,.774,94,36,93,.387,31,73,.425,5,20,.250,10,12,.833,87
47,2013-11-22,BOS,,IND,L 82-97,240,35,69,.507,30,58,.517,5,11,.455,7,9,.778,82,38,81,.469,32,64,.500,6,17,.353,15,18,.833,97
48,2013-11-20,BOS,@,SAS,L 93-104,240,39,86,.453,35,71,.493,4,15,.267,11,12,.917,93,39,81,.481,31,60,.517,8,21,.381,18,24,.750,104
49,2013-11-19,BOS,@,HOU,L 85-109,240,32,99,.323,25,79,.316,7,20,.350,14,20,.700,85,41,72,.569,32,51,.627,9,21,.429,18,24,.750,109
50,2013-11-16,BOS,@,MIN,L 88-106,240,34,86,.395,29,68,.426,5,18,.278,15,18,.833,88,40,94,.426,33,71,.465,7,23,.304,19,22,.864,106
51,2013-11-15,BOS,,POR,L 96-109,240,37,81,.457,30,63,.476,7,18,.389,15,19,.789,96,40,82,.488,31,56,.554,9,26,.346,20,22,.909,109
52,2013-11-13,BOS,,CHA,L 83-89,240,29,77,.377,22,56,.393,7,21,.333,18,25,.720,83,30,82,.366,27,70,.386,3,12,.250,26,30,.867,89
53,2013-11-11,BOS,,ORL,W 120-105,240,51,85,.600,46,73,.630,5,12,.417,13,15,.867,120,39,85,.459,32,67,.478,7,18,.389,20,23,.870,105
54,2013-11-09,BOS,@,MIA,W 111-110,240,46,89,.517,36,68,.529,10,21,.476,9,12,.750,111,41,71,.577,36,61,.590,5,10,.500,23,34,.676,110
55,2013-11-08,BOS,@,ORL,W 91-89,240,34,95,.358,32,81,.395,2,14,.143,21,26,.808,91,33,83,.398,29,63,.460,4,20,.200,19,29,.655,89
56,2013-11-06,BOS,,UTA,W 97-87,240,40,89,.449,33,69,.478,7,20,.350,10,14,.714,97,37,80,.463,36,70,.514,1,10,.100,12,18,.667,87
57,2013-11-04,BOS,@,MEM,L 88-95,240,33,70,.471,26,50,.520,7,20,.350,15,18,.833,88,36,74,.486,31,59,.525,5,15,.333,18,22,.818,95
58,2013-11-03,BOS,@,DET,L 77-87,240,31,74,.419,28,58,.483,3,16,.188,12,12,1.000,77,34,76,.447,32,63,.508,2,13,.154,17,29,.586,87
59,2013-11-01,BOS,,MIL,L 98-105,240,34,76,.447,30,60,.500,4,16,.250,26,38,.684,98,35,84,.417,29,69,.420,6,15,.400,29,34,.853,105
60,2013-10-30,BOS,@,TOR,L 87-93,240,32,66,.485,29,53,.547,3,13,.231,20,29,.690,87,38,86,.442,33,69,.478,5,17,.294,12,23,.522,93
61,2013-04-17,BOS,@,TOR,L 90-114,240,37,84,.440,30,67,.448,7,17,.412,9,13,.692,90,40,80,.500,28,59,.475,12,21,.571,22,28,.786,114
62,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
63,2013-04-13,BOS,@,ORL,W 120-88,240,48,81,.593,38,65,.585,10,16,.625,14,19,.737,120,35,83,.422,30,69,.435,5,14,.357,13,15,.867,88
64,2013-04-12,BOS,@,MIA,L 101-109,240,41,85,.482,35,62,.565,6,23,.261,13,13,1.000,101,39,71,.549,27,48,.563,12,23,.522,19,28,.679,109
65,2013-04-10,BOS,,BRK,L 93-101,240,37,81,.457,31,65,.477,6,16,.375,13,17,.765,93,34,74,.459,26,55,.473,8,19,.421,25,28,.893,101
66,2013-04-07,BOS,,WAS,W 107-96,240,43,77,.558,39,66,.591,4,11,.364,17,21,.810,107,39,88,.443,29,62,.468,10,26,.385,8,12,.667,96
67,2013-04-05,BOS,,CLE,L 91-97,240,36,89,.404,30,67,.448,6,22,.273,13,22,.591,91,36,89,.404,33,76,.434,3,13,.231,22,26,.846,97
68,2013-04-03,BOS,,DET,W 98-93,240,36,71,.507,29,51,.569,7,20,.350,19,22,.864,98,34,93,.366,30,69,.435,4,24,.167,21,30,.700,93
69,2013-04-01,BOS,@,MIN,L 100-110,240,42,81,.519,35,65,.538,7,16,.438,9,14,.643,100,40,83,.482,35,65,.538,5,18,.278,25,27,.926,110
70,2013-03-31,BOS,@,NYK,L 89-108,240,32,74,.432,25,49,.510,7,25,.280,18,23,.783,89,35,72,.486,21,45,.467,14,27,.519,24,31,.774,108
71,2013-03-29,BOS,,ATL,W 118-107,240,45,83,.542,34,60,.567,11,23,.478,17,21,.810,118,40,88,.455,32,68,.471,8,20,.400,19,24,.792,107
72,2013-03-27,BOS,@,CLE,W 93-92,240,34,76,.447,29,62,.468,5,14,.357,20,28,.714,93,38,86,.442,31,69,.449,7,17,.412,9,14,.643,92
73,2013-03-26,BOS,,NYK,L 85-100,240,31,69,.449,25,49,.510,6,20,.300,17,22,.773,85,39,90,.433,31,62,.500,8,28,.286,14,18,.778,100
74,2013-03-23,BOS,@,MEM,L 106-110,240,38,74,.514,29,54,.537,9,20,.450,21,28,.750,106,43,94,.457,39,83,.470,4,11,.364,20,24,.833,110
75,2013-03-22,BOS,@,DAL,L 94-104,240,32,77,.416,27,60,.450,5,17,.294,25,27,.926,94,38,82,.463,32,63,.508,6,19,.316,22,28,.786,104
76,2013-03-20,BOS,@,NOH,L 86-87,240,33,72,.458,29,58,.500,4,14,.286,16,17,.941,86,31,71,.437,26,55,.473,5,16,.313,20,26,.769,87
77,2013-03-18,BOS,,MIA,L 103-105,240,39,72,.542,29,51,.569,10,21,.476,15,24,.625,103,42,85,.494,35,65,.538,7,20,.350,14,21,.667,105
78,2013-03-16,BOS,,CHA,W 105-88,240,41,79,.519,31,64,.484,10,15,.667,13,20,.650,105,34,76,.447,27,56,.482,7,20,.350,13,21,.619,88
79,2013-03-13,BOS,,TOR,W 112-88,240,39,76,.513,33,61,.541,6,15,.400,28,35,.800,112,34,79,.430,31,66,.470,3,13,.231,17,19,.895,88
80,2013-03-12,BOS,@,CHA,L 74-100,240,27,66,.409,23,53,.434,4,13,.308,16,25,.640,74,35,77,.455,29,60,.483,6,17,.353,24,30,.800,100
81,2013-03-10,BOS,@,OKC,L 79-91,240,29,77,.377,22,57,.386,7,20,.350,14,20,.700,79,30,68,.441,26,52,.500,4,16,.250,27,33,.818,91
82,2013-03-08,BOS,,ATL,W 107-102 (OT),265,40,78,.513,30,58,.517,10,20,.500,17,20,.850,107,40,88,.455,31,61,.508,9,27,.333,13,17,.765,102
83,Date,Tm,Â,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
84,2013-03-06,BOS,@,IND,W 83-81,240,34,83,.410,27,66,.409,7,17,.412,8,9,.889,83,32,88,.364,26,61,.426,6,27,.222,11,14,.786,81
85,2013-03-05,BOS,@,PHI,W 109-101,240,42,83,.506,31,64,.484,11,19,.579,14,16,.875,109,41,100,.410,36,79,.456,5,21,.238,14,18,.778,101
86,2013-03-01,BOS,,GSW,W 94-86,240,36,75,.480,33,60,.550,3,15,.200,19,28,.679,94,32,94,.340,27,71,.380,5,23,.217,17,22,.773,86
87,2013-02-25,BOS,@,UTA,W 110-107 (OT),265,41,86,.477,31,59,.525,10,27,.370,18,20,.900,110,39,88,.443,31,71,.437,8,17,.471,21,24,.875,107
88,2013-02-24,BOS,@,POR,L 86-92,240,36,85,.424,34,72,.472,2,13,.154,12,15,.800,86,35,79,.443,28,58,.483,7,21,.333,15,19,.789,92
89,2013-02-22,BOS,@,PHO,W 113-88,240,44,79,.557,34,57,.596,10,22,.455,15,23,.652,113,35,84,.417,31,65,.477,4,19,.211,14,23,.609,88
90,2013-02-20,BOS,@,LAL,L 99-113,240,39,82,.476,30,62,.484,9,20,.450,12,20,.600,99,42,83,.506,35,61,.574,7,22,.318,22,31,.710,113
91,2013-02-19,BOS,@,DEN,L 90-97,240,35,79,.443,28,59,.475,7,20,.350,13,16,.813,90,33,77,.429,26,57,.456,7,20,.350,24,36,.667,97
92,2013-02-13,BOS,,CHI,W 71-69,240,28,76,.368,23,61,.377,5,15,.333,10,12,.833,71,27,74,.365,24,57,.421,3,17,.176,12,17,.706,69
93,2013-02-11,BOS,@,CHA,L 91-94,240,32,77,.416,26,63,.413,6,14,.429,21,26,.808,91,33,77,.429,25,59,.424,8,18,.444,20,30,.667,94
94,2013-02-10,BOS,,DEN,W 118-114 (3OT),315,43,108,.398,30,78,.385,13,30,.433,19,24,.792,118,48,113,.425,40,87,.460,8,26,.308,10,17,.588,114
95,2013-02-07,BOS,,LAL,W 116-95,240,46,87,.529,41,76,.539,5,11,.455,19,25,.760,116,36,87,.414,31,64,.484,5,23,.217,18,30,.600,95
96,2013-02-06,BOS,@,TOR,W 99-95,240,35,73,.479,31,54,.574,4,19,.211,25,30,.833,99,34,82,.415,30,64,.469,4,18,.222,23,26,.885,95
97,2013-02-03,BOS,,LAC,W 106-104,240,36,72,.500,25,54,.463,11,18,.611,23,27,.852,106,40,79,.506,31,58,.534,9,21,.429,15,21,.714,104
98,2013-02-01,BOS,,ORL,W 97-84,240,42,84,.500,38,66,.576,4,18,.222,9,14,.643,97,36,95,.379,33,76,.434,3,19,.158,9,9,1.000,84
99,2013-01-30,BOS,,SAC,W 99-81,240,39,73,.534,34,57,.596,5,16,.313,16,20,.800,99,29,73,.397,23,56,.411,6,17,.353,17,26,.654,81
100,2013-01-27,BOS,,MIA,W 100-98 (2OT),290,36,88,.409,31,68,.456,5,20,.250,23,27,.852,100,39,96,.406,34,73,.466,5,23,.217,15,20,.750,98
101,2013-01-25,BOS,@,ATL,L 111-123 (2OT),290,42,93,.452,35,74,.473,7,19,.368,20,20,1.000,111,42,94,.447,30,58,.517,12,36,.333,27,36,.750,123
102,2013-01-24,BOS,,NYK,L 86-89,240,31,76,.408,28,58,.483,3,18,.167,21,28,.750,86,32,83,.386,24,55,.436,8,28,.286,17,20,.850,89
103,2013-01-22,BOS,@,CLE,L 90-95,240,32,84,.381,25,67,.373,7,17,.412,19,22,.864,90,37,82,.451,35,70,.500,2,12,.167,19,22,.864,95
0,2013-01-20,BOS,@,DET,L 88-103,240,33,83,.398,29,68,.426,4,15,.267,18,25,.720,88,36,78,.462,27,59,.458,9,19,.474,22,31,.710,103
1,2013-01-18,BOS,,CHI,L 99-100 (OT),265,38,91,.418,35,77,.455,3,14,.214,20,28,.714,99,36,75,.480,31,60,.517,5,15,.333,23,32,.719,100
2,2013-01-16,BOS,,NOH,L 78-90,240,34,74,.459,30,56,.536,4,18,.222,6,16,.375,78,31,71,.437,29,54,.537,2,17,.118,26,31,.839,90
3,2013-01-14,BOS,,CHA,W 100-89,240,39,80,.488,31,59,.525,8,21,.381,14,20,.700,100,33,79,.418,27,64,.422,6,15,.400,17,24,.708,89
4,2013-01-11,BOS,,HOU,W 103-91,240,41,79,.519,32,56,.571,9,23,.391,12,16,.750,103,35,80,.438,26,47,.553,9,33,.273,12,29,.414,91
5,2013-01-09,BOS,,PHO,W 87-79,240,37,81,.457,34,67,.507,3,14,.214,10,12,.833,87,33,84,.393,31,72,.431,2,12,.167,11,18,.611,79
6,2013-01-07,BOS,@,NYK,W 102-96,240,39,74,.527,33,56,.589,6,18,.333,18,20,.900,102,31,76,.408,17,44,.386,14,32,.438,20,26,.769,96
7,2013-01-05,BOS,@,ATL,W 89-81,240,39,85,.459,36,69,.522,3,16,.188,8,12,.667,89,28,68,.412,18,39,.462,10,29,.345,15,19,.789,81
8,2013-01-04,BOS,,IND,W 94-75,240,40,89,.449,36,80,.450,4,9,.444,10,18,.556,94,27,85,.318,23,68,.338,4,17,.235,17,28,.607,75
9,2013-01-02,BOS,,MEM,L 83-93,240,32,71,.451,24,49,.490,8,22,.364,11,16,.688,83,34,71,.479,26,53,.491,8,18,.444,17,22,.773,93
10,2012-12-30,BOS,@,SAC,L 96-118,240,36,86,.419,29,64,.453,7,22,.318,17,19,.895,96,44,82,.537,34,62,.548,10,20,.500,20,25,.800,118
11,2012-12-29,BOS,@,GSW,L 83-101,240,31,86,.360,26,64,.406,5,22,.227,16,21,.762,83,38,73,.521,26,54,.481,12,19,.632,13,16,.813,101
12,2012-12-27,BOS,@,LAC,L 77-106,240,29,72,.403,23,56,.411,6,16,.375,13,15,.867,77,41,85,.482,29,55,.527,12,30,.400,12,24,.500,106
13,2012-12-25,BOS,@,BRK,W 93-76,240,38,77,.494,32,67,.478,6,10,.600,11,13,.846,93,26,64,.406,19,44,.432,7,20,.350,17,29,.586,76
14,2012-12-21,BOS,,MIL,L 94-99 (OT),265,36,94,.383,31,70,.443,5,24,.208,17,20,.850,94,36,83,.434,31,67,.463,5,16,.313,22,36,.611,99
15,2012-12-19,BOS,,CLE,W 103-91,240,37,62,.597,28,45,.622,9,17,.529,20,27,.741,103,36,88,.409,31,70,.443,5,18,.278,14,21,.667,91
16,2012-12-18,BOS,@,CHI,L 89-100,240,35,81,.432,30,71,.423,5,10,.500,14,19,.737,89,37,74,.500,32,65,.492,5,9,.556,21,24,.875,100
17,2012-12-15,BOS,@,SAS,L 88-103,240,38,81,.469,32,65,.492,6,16,.375,6,8,.750,88,38,81,.469,26,56,.464,12,25,.480,15,20,.750,103
18,2012-12-14,BOS,@,HOU,L 89-101,240,34,85,.400,26,65,.400,8,20,.400,13,17,.765,89,37,76,.487,27,49,.551,10,27,.370,17,23,.739,101
